mz,id,ion,example,formula
565.29302,PA 27:6,[M-H]-,"GPA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/5:0)",C30H47O8P
565.31414,PG 21:1,[M-H]-,GPGro(16:1(9Z)/5:0),C27H51O10P
566.28826,PE 24:6,[M-H]-,"GPEtn(2:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C29H46NO8P
566.30944,PS 20:0,[M-H]-,GPSer(12:0/8:0),C26H50NO10P
567.24758,SQDG 16:1,[M-H]-,SQDG(14:1(9Z)/2:0),C25H44O12S
567.30871,PA 27:5,[M-H]-,"GPA(22:5(7Z,10Z,13Z,16Z,19Z)/5:0)",C30H49O8P
567.31695,MGDG 21:4,[M-H]-,"MGDG(18:4(9E,11E,13E,15E)/3:0)",C30H48O10
567.32983,PG 21:0,[M-H]-,GPGro(18:0/3:0),C27H53O10P
568.27916,ST 19:1,[M-H]-,Sulfatide(d17:1(4E)/2:0),C25H47NO11S
568.30395,PE 24:5,[M-H]-,"GPEtn(20:5(5Z,8Z,11Z,14Z,17Z)/4:0)",C29H48NO8P
569.24458,DGDG 9:0,[M-H]-,DGDG(4:0/5:0),C24H42O15
569.26318,SQDG 16:0,[M-H]-,SQDG(4:0/12:0),C25H46O12S
569.32433,PA 27:4,[M-H]-,"GPA(20:4(7E,10E,13E,16E)/7:0)",C30H51O8P
569.33258,MGDG 21:3,[M-H]-,"MGDG(18:3(9Z,12Z,15Z)/3:0)",C30H50O10
570.29481,ST 19:0,[M-H]-,Sulfatide(d17:0/2:0),C25H49NO11S
570.31957,PE 24:4,[M-H]-,"GPEtn(6:0/18:4(6Z,9Z,12Z,15Z))",C29H50NO8P
571.25195,PI 15:0,[M-H]-,GPIns(4:0/11:0),C24H45O13P
571.2672,PG 22:5,[M-H]-,"GPGro(20:5(5Z,8Z,11Z,14Z,17Z)/2:0)",C28H45O10P
571.33996,PA 27:3,[M-H]-,"GPA(18:3(9Z,12Z,15Z)/9:0)",C30H53O8P
571.34818,MGDG 21:2,[M-H]-,"MGDG(3:0/18:2(9Z,12Z))",C30H52O10
572.26244,PS 21:4,[M-H]-,"GPSer(3:0/18:4(9E,11E,13E,15E))",C27H44NO10P
572.33526,PE 24:3,[M-H]-,"GPEtn(4:0/20:3(5Z,8Z,11Z))",C29H52NO8P
573.28289,PG 22:4,[M-H]-,"GPGro(20:4(5Z,8Z,11Z,14Z)/2:0)",C28H47O10P
573.35564,PA 27:2,[M-H]-,"GPA(20:2(11Z,14Z)/7:0)",C30H55O8P
573.36388,MGDG 21:1,[M-H]-,MGDG(3:0/18:1(6Z)),C30H54O10
574.27813,PS 21:3,[M-H]-,"GPSer(18:3(9Z,12Z,15Z)/3:0)",C27H46NO10P
574.35088,PE 24:2,[M-H]-,"GPEtn(18:2(9Z,12Z)/6:0)",C29H54NO8P
574.42364,CerP 31:1,[M-H]-,CerP(d19:1(4E)/12:0),C31H62NO6P
575.29852,PG 22:3,[M-H]-,"GPGro(2:0/20:3(8Z,11Z,14Z))",C28H49O10P
575.37127,PA 27:1,[M-H]-,GPA(13:0/14:1(9Z)),C30H57O8P
575.37948,MGDG 21:0,[M-H]-,MGDG(2:0/19:0),C30H56O10
576.29375,PS 21:2,[M-H]-,"GPSer(18:2(2E,4E)/3:0)",C27H48NO10P
576.36651,PE 24:1,[M-H]-,GPEtn(6:0/18:1(9Z)),C29H56NO8P
576.40295,plasmenyl-PE 25:0,[M-H]-,PE(P-18:0/7:0),C30H60NO7P
576.43932,CerP 31:0,[M-H]-,CerP(d15:0/16:0),C31H64NO6P
577.31414,PG 22:2,[M-H]-,"GPGro(18:2(9Z,11Z)/4:0)",C28H51O10P
577.38696,PA 27:0,[M-H]-,GPA(21:0/6:0),C30H59O8P
578.30944,PS 21:1,[M-H]-,GPSer(5:0/16:1(7Z)),C27H50NO10P
578.38219,PE 24:0,[M-H]-,GPEtn(22:0/2:0),C29H58NO8P
578.41857,lysoPE 25:0,[M-H]-,PE(25:0/0:0),C30H62NO7P
579.30871,PA 28:6,[M-H]-,"GPA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/6:0)",C31H49O8P
579.31695,MGDG 22:5,[M-H]-,"MGDG(20:5(5Z,8Z,11Z,14Z,17Z)/2:0)",C31H48O10
579.32983,PG 22:1,[M-H]-,GPGro(4:0/18:1(6Z)),C28H53O10P
580.30395,PE 25:6,[M-H]-,"GPEtn(3:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C30H48NO8P
580.32507,PS 21:0,[M-H]-,GPSer(10:0/11:0),C27H52NO10P
581.26318,SQDG 17:1,[M-H]-,SQDG(3:0/14:1(9Z)),C26H46O12S
581.32433,PA 28:5,[M-H]-,"GPA(22:5(4Z,7Z,10Z,13Z,16Z)/6:0)",C31H51O8P
581.33258,MGDG 22:4,[M-H]-,"MGDG(2:0/20:4(5Z,8Z,11Z,14Z))",C31H50O10
581.34545,PG 22:0,[M-H]-,GPGro(10:0/12:0),C28H55O10P
582.29481,ST 20:1,[M-H]-,Sulfatide(d18:1(4E)/2:0),C26H49NO11S
582.31957,PE 25:5,[M-H]-,"GPEtn(3:0/22:5(7Z,10Z,13Z,16Z,19Z))",C30H50NO8P
583.25195,PI 16:1,[M-H]-,GPIns(14:1(9Z)/2:0),C25H45O13P
583.26018,DGDG 10:0,[M-H]-,DGDG(5:0/5:0),C25H44O15
583.27878,SQDG 17:0,[M-H]-,SQDG(4:0/13:0),C26H48O12S
583.33996,PA 28:4,[M-H]-,"GPA(18:4(9E,11E,13E,15E)/10:0)",C31H53O8P
583.34818,MGDG 22:3,[M-H]-,"MGDG(4:0/18:3(6Z,9Z,12Z))",C31H52O10
584.26244,PS 22:5,[M-H]-,"GPSer(20:5(5Z,8Z,11Z,14Z,17Z)/2:0)",C28H44NO10P
584.31046,ST 20:0,[M-H]-,Sulfatide(d18:0/2:0),C26H51NO11S
584.33526,PE 25:4,[M-H]-,"GPEtn(5:0/20:4(7E,10E,13E,16E))",C30H52NO8P
585.26763,PI 16:0,[M-H]-,GPIns(3:0/13:0),C25H47O13P
585.28289,PG 23:5,[M-H]-,"GPGro(20:5(5Z,8Z,11Z,14Z,17Z)/3:0)",C29H47O10P
585.35564,PA 28:3,[M-H]-,"GPA(18:3(6Z,9Z,12Z)/10:0)",C31H55O8P
585.36388,MGDG 22:2,[M-H]-,"MGDG(4:0/18:2(9Z,11Z))",C31H54O10
586.27813,PS 22:4,[M-H]-,"GPSer(18:4(6Z,9Z,12Z,15Z)/4:0)",C28H46NO10P
586.35088,PE 25:3,[M-H]-,"GPEtn(20:3(8Z,11Z,14Z)/5:0)",C30H54NO8P
586.42364,CerP 32:2,[M-H]-,CerP(d14:1(4E)/18:1(9Z)),C32H62NO6P
587.29852,PG 23:4,[M-H]-,"GPGro(3:0/20:4(7E,10E,13E,16E))",C29H49O10P
587.37127,PA 28:2,[M-H]-,"GPA(20:2(11Z,14Z)/8:0)",C31H57O8P
587.37948,MGDG 22:1,[M-H]-,MGDG(5:0/17:1(9Z)),C31H56O10
588.29375,PS 22:3,[M-H]-,"GPSer(20:3(8Z,11Z,14Z)/2:0)",C28H48NO10P
588.36651,PE 25:2,[M-H]-,"GPEtn(18:2(9E,12E)/7:0)",C30H56NO8P
588.40295,lysoPE 26:2,[M-H]-,"PE(26:2(5Z,9Z)/0:0)",C31H60NO7P
588.43932,CerP 32:1,[M-H]-,CerP(d14:0/18:1(9Z)),C32H64NO6P
589.31414,PG 23:3,[M-H]-,"GPGro(5:0/18:3(9Z,12Z,15Z))",C29H51O10P
589.38696,PA 28:1,[M-H]-,GPA(20:1(13Z)/8:0),C31H59O8P
589.39518,MGDG 22:0,[M-H]-,MGDG(13:0/9:0),C31H58O10
590.30944,PS 22:2,[M-H]-,"GPSer(5:0/17:2(9Z,12Z))",C28H50NO10P
590.38219,PE 25:1,[M-H]-,GPEtn(7:0/18:1(7Z)),C30H58NO8P
590.41857,lysoPE 26:1,[M-H]-,PE(26:1(5Z)/0:0),C31H62NO7P
590.41857,plasmenyl-PE 26:0,[M-H]-,PE(P-20:0/6:0),C31H62NO7P
590.45495,CerP 32:0,[M-H]-,CerP(d14:0/18:0),C32H66NO6P
591.32983,PG 23:2,[M-H]-,"GPGro(3:0/20:2(11Z,14Z))",C29H53O10P
591.40258,PA 28:0,[M-H]-,GPA(23:0/5:0),C31H61O8P
592.32507,PS 22:1,[M-H]-,GPSer(18:1(9E)/4:0),C28H52NO10P
592.39782,PE 25:0,[M-H]-,GPEtn(4:0/21:0),C30H60NO8P
592.4342,lysoPE 26:0,[M-H]-,PE(26:0/0:0),C31H64NO7P
593.32433,PA 29:6,[M-H]-,"GPA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/7:0)",C32H51O8P
593.33258,MGDG 23:5,[M-H]-,"MGDG(20:5(5Z,8Z,11Z,14Z,17Z)/3:0)",C32H50O10
593.34545,PG 23:1,[M-H]-,GPGro(5:0/18:1(6Z)),C29H55O10P
594.31957,PE 26:6,[M-H]-,"GPEtn(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/4:0)",C31H50NO8P
594.34069,PS 22:0,[M-H]-,GPSer(8:0/14:0),C28H54NO10P
595.27878,SQDG 18:1,[M-H]-,SQDG(4:0/14:1(9Z)),C27H48O12S
595.33996,PA 29:5,[M-H]-,"GPA(22:5(7Z,10Z,13Z,16Z,19Z)/7:0)",C32H53O8P
595.34818,MGDG 23:4,[M-H]-,"MGDG(3:0/20:4(5Z,8Z,11Z,14Z))",C32H52O10
595.36114,PG 23:0,[M-H]-,GPGro(16:0/7:0),C29H57O10P
596.31046,ST 21:1,[M-H]-,Sulfatide(d19:1(4E)/2:0),C27H51NO11S
596.33526,PE 26:5,[M-H]-,"GPEtn(4:0/22:5(7Z,10Z,13Z,16Z,19Z))",C31H52NO8P
597.26763,PI 17:1,[M-H]-,GPIns(14:1(9Z)/3:0),C26H47O13P
597.27588,DGDG 11:0,[M-H]-,DGDG(8:0/3:0),C26H46O15
597.28289,PG 24:6,[M-H]-,"GPGro(2:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C30H47O10P
597.29448,SQDG 18:0,[M-H]-,SQDG(16:0/2:0),C27H50O12S
597.35564,PA 29:4,[M-H]-,"GPA(20:4(7E,10E,13E,16E)/9:0)",C32H55O8P
597.36388,MGDG 23:3,[M-H]-,"MGDG(3:0/20:3(5Z,8Z,11Z))",C32H54O10
598.27813,PS 23:5,[M-H]-,"GPSer(3:0/20:5(5Z,8Z,11Z,14Z,17Z))",C29H46NO10P
598.32611,ST 21:0,[M-H]-,Sulfatide(d19:0/2:0),C27H53NO11S
598.35088,PE 26:4,[M-H]-,"GPEtn(6:0/20:4(5Z,8Z,11Z,14Z))",C31H54NO8P
599.28326,PI 17:0,[M-H]-,GPIns(4:0/13:0),C26H49O13P
599.29852,PG 24:5,[M-H]-,"GPGro(20:5(5Z,8Z,11Z,14Z,17Z)/4:0)",C30H49O10P
599.37127,PA 29:3,[M-H]-,"GPA(18:3(9Z,12Z,15Z)/11:0)",C32H57O8P
599.37948,MGDG 23:2,[M-H]-,"MGDG(3:0/20:2(5Z,8Z))",C32H56O10
600.29375,PS 23:4,[M-H]-,"GPSer(3:0/20:4(5Z,8Z,11Z,14Z))",C29H48NO10P
600.36651,PE 26:3,[M-H]-,"GPEtn(20:3(8Z,11Z,14Z)/6:0)",C31H56NO8P
600.43932,CerP 33:2,[M-H]-,CerP(d15:1(4E)/18:1(9Z)),C33H64NO6P
601.31414,PG 24:4,[M-H]-,"GPGro(20:4(5Z,8Z,11Z,14Z)/4:0)",C30H51O10P
601.38696,PA 29:2,[M-H]-,"GPA(17:2(9Z,12Z)/12:0)",C32H59O8P
601.39518,MGDG 23:1,[M-H]-,MGDG(3:0/20:1(11Z)),C32H58O10
602.30944,PS 23:3,[M-H]-,"GPSer(20:3(5Z,8Z,11Z)/3:0)",C29H50NO10P
602.38219,PE 26:2,[M-H]-,"GPEtn(17:2(9Z,12Z)/9:0)",C31H58NO8P
602.45495,CerP 33:1,[M-H]-,CerP(d19:1(4E)/14:0),C33H66NO6P
603.32983,PG 24:3,[M-H]-,"GPGro(18:3(6Z,9Z,12Z)/6:0)",C30H53O10P
603.40258,PA 29:1,[M-H]-,GPA(18:1(11E)/11:0),C32H61O8P
603.41082,MGDG 23:0,[M-H]-,MGDG(16:0/7:0),C32H60O10
604.32507,PS 23:2,[M-H]-,"GPSer(18:2(9Z,12Z)/5:0)",C29H52NO10P
604.39782,PE 26:1,[M-H]-,GPEtn(4:0/22:1(13Z)),C31H60NO8P
604.4342,plasmenyl-PE 27:0,[M-H]-,PE(P-16:0/11:0),C32H64NO7P
604.47063,CerP 33:0,[M-H]-,CerP(d15:0/18:0),C33H68NO6P
605.33258,MGDG 24:6,[M-H]-,"MGDG(2:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C33H50O10
605.34545,PG 24:2,[M-H]-,"GPGro(18:2(6Z,9Z)/6:0)",C30H55O10P
605.41821,PA 29:0,[M-H]-,GPA(18:0/11:0),C32H63O8P
606.34069,PS 23:1,[M-H]-,GPSer(5:0/18:1(4E)),C29H54NO10P
606.41351,PE 26:0,[M-H]-,GPEtn(20:0/6:0),C31H62NO8P
607.27878,SQDG 19:2,[M-H]-,"SQDG(17:2(9Z,12Z)/2:0)",C28H48O12S
607.33996,PA 30:6,[M-H]-,"GPA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/8:0)",C33H53O8P
607.34818,MGDG 24:5,[M-H]-,"MGDG(2:0/22:5(7Z,10Z,13Z,16Z,19Z))",C33H52O10
607.36114,PG 24:1,[M-H]-,GPGro(14:1(9Z)/10:0),C30H57O10P
608.33526,PE 27:6,[M-H]-,"GPEtn(5:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C32H52NO8P
608.35638,PS 23:0,[M-H]-,GPSer(12:0/11:0),C29H56NO10P
609.29448,SQDG 19:1,[M-H]-,SQDG(15:1(9Z)/4:0),C28H50O12S
609.35564,PA 30:5,[M-H]-,"GPA(10:0/20:5(5Z,8Z,11Z,14Z,17Z))",C33H55O8P
609.36388,MGDG 24:4,[M-H]-,"MGDG(4:0/20:4(5E,8E,11E,14E))",C33H54O10
609.37676,PG 24:0,[M-H]-,GPGro(4:0/20:0),C30H59O10P
610.27813,PS 24:6,[M-H]-,"GPSer(2:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C30H46NO10P
610.35088,PE 27:5,[M-H]-,"GPEtn(5:0/22:5(4Z,7Z,10Z,13Z,16Z))",C32H54NO8P
611.28326,PI 18:1,[M-H]-,GPIns(14:1(9Z)/4:0),C27H49O13P
611.29148,DGDG 12:0,[M-H]-,DGDG(2:0/10:0),C27H48O15
611.29852,PG 25:6,[M-H]-,"GPGro(3:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C31H49O10P
611.31011,SQDG 19:0,[M-H]-,SQDG(4:0/15:0),C28H52O12S
611.37127,PA 30:4,[M-H]-,"GPA(10:0/20:4(5E,8E,11E,14E))",C33H57O8P
611.37948,MGDG 24:3,[M-H]-,"MGDG(4:0/20:3(8Z,11Z,14Z))",C33H56O10
612.29375,PS 24:5,[M-H]-,"GPSer(4:0/20:5(5Z,8Z,11Z,14Z,17Z))",C30H48NO10P
612.36651,PE 27:4,[M-H]-,"GPEtn(20:4(5E,8E,11E,14E)/7:0)",C32H56NO8P
613.29888,PI 18:0,[M-H]-,GPIns(11:0/7:0),C27H51O13P
613.31414,PG 25:5,[M-H]-,"GPGro(3:0/22:5(4Z,7Z,10Z,13Z,16Z))",C31H51O10P
613.38696,PA 30:3,[M-H]-,"GPA(10:0/20:3(8Z,11Z,14Z))",C33H59O8P
613.39518,MGDG 24:2,[M-H]-,"MGDG(7:0/17:2(9Z,12Z))",C33H58O10
614.30944,PS 24:4,[M-H]-,"GPSer(2:0/22:4(7Z,10Z,13Z,16Z))",C30H50NO10P
614.38219,PE 27:3,[M-H]-,"GPEtn(20:3(5Z,8Z,11Z)/7:0)",C32H58NO8P
614.45495,CerP 34:2,[M-H]-,CerP(d16:1(4E)/18:1(9Z)),C34H66NO6P
615.32983,PG 25:4,[M-H]-,"GPGro(20:4(5E,8E,11E,14E)/5:0)",C31H53O10P
615.40258,PA 30:2,[M-H]-,"GPA(13:0/17:2(9Z,12Z))",C33H61O8P
615.41082,MGDG 24:1,[M-H]-,MGDG(18:1(11E)/6:0),C33H60O10
616.32507,PS 24:3,[M-H]-,"GPSer(6:0/18:3(6Z,9Z,12Z))",C30H52NO10P
616.39782,PE 27:2,[M-H]-,"GPEtn(17:2(9Z,12Z)/10:0)",C32H60NO8P
616.47063,CerP 34:1,[M-H]-,CerP(d14:1(4E)/20:0),C34H68NO6P
617.26318,SQDG 20:4,[M-H]-,"SQDG(2:0/18:4(6Z,9Z,12Z,15Z))",C29H46O12S
617.34545,PG 25:3,[M-H]-,"GPGro(20:3(5Z,8Z,11Z)/5:0)",C31H55O10P
617.41821,PA 30:1,[M-H]-,GPA(18:1(9Z)/12:0),C33H63O8P
617.42648,MGDG 24:0,[M-H]-,MGDG(22:0/2:0),C33H62O10
618.34069,PS 24:2,[M-H]-,"GPSer(20:2(5Z,8Z)/4:0)",C30H54NO10P
618.41351,PE 27:1,[M-H]-,GPEtn(18:1(13Z)/9:0),C32H62NO8P
618.44988,plasmenyl-PE 28:0,[M-H]-,PE(P-20:0/8:0),C33H66NO7P
618.48626,CerP 34:0,[M-H]-,CerP(d16:0/18:0),C34H70NO6P
619.27878,SQDG 20:3,[M-H]-,"SQDG(2:0/18:3(6Z,9Z,12Z))",C29H48O12S
619.34818,MGDG 25:6,[M-H]-,"MGDG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/3:0)",C34H52O10
619.36114,PG 25:2,[M-H]-,"GPGro(5:0/20:2(11Z,14Z))",C31H57O10P
619.41569,CL 56:0,[M-2H](2-),CL(14:0/14:0/14:0/14:0),C65H126O17P2
619.43389,PA 30:0,[M-H]-,GPA(24:0/6:0),C33H65O8P
620.35638,PS 24:1,[M-H]-,GPSer(8:0/16:1(7Z)),C30H56NO10P
620.42913,PE 27:0,[M-H]-,GPEtn(15:0/12:0),C32H64NO8P
621.29448,SQDG 20:2,[M-H]-,"SQDG(18:2(2E,4E)/2:0)",C29H50O12S
621.35564,PA 31:6,[M-H]-,"GPA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/9:0)",C34H55O8P
621.36388,MGDG 25:5,[M-H]-,"MGDG(22:5(4Z,7Z,10Z,13Z,16Z)/3:0)",C34H54O10
621.37676,PG 25:1,[M-H]-,GPGro(7:0/18:1(7Z)),C31H59O10P
622.35088,PE 28:6,[M-H]-,"GPEtn(6:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C33H54NO8P
622.372,PS 24:0,[M-H]-,GPSer(12:0/12:0),C30H58NO10P
623.28326,PI 19:2,[M-H]-,"GPIns(17:2(9Z,12Z)/2:0)",C28H49O13P
623.31011,SQDG 20:1,[M-H]-,SQDG(2:0/18:1(17Z)),C29H52O12S
623.37127,PA 31:5,[M-H]-,"GPA(20:5(5Z,8Z,11Z,14Z,17Z)/11:0)",C34H57O8P
623.37948,MGDG 25:4,[M-H]-,"MGDG(22:4(7Z,10Z,13Z,16Z)/3:0)",C34H56O10
623.39239,PG 25:0,[M-H]-,GPGro(10:0/15:0),C31H61O10P
624.29375,PS 25:6,[M-H]-,"GPSer(3:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C31H48NO10P
624.36651,PE 28:5,[M-H]-,"GPEtn(22:5(7Z,10Z,13Z,16Z,19Z)/6:0)",C33H56NO8P
625.29888,PI 19:1,[M-H]-,GPIns(15:1(9Z)/4:0),C28H51O13P
625.30712,DGDG 13:0,[M-H]-,DGDG(9:0/4:0),C28H50O15
625.31414,PG 26:6,[M-H]-,"GPGro(4:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C32H51O10P
625.32578,SQDG 20:0,[M-H]-,SQDG(9:0/11:0),C29H54O12S
625.38696,PA 31:4,[M-H]-,"GPA(13:0/18:4(6Z,9Z,12Z,15Z))",C34H59O8P
625.39518,MGDG 25:3,[M-H]-,"MGDG(18:3(6Z,9Z,12Z)/7:0)",C34H58O10
626.30944,PS 25:5,[M-H]-,"GPSer(22:5(4Z,7Z,10Z,13Z,16Z)/3:0)",C31H50NO10P
626.38219,PE 28:4,[M-H]-,"GPEtn(6:0/22:4(7Z,10Z,13Z,16Z))",C33H58NO8P
627.31457,PI 19:0,[M-H]-,GPIns(17:0/2:0),C28H53O13P
627.32983,PG 26:5,[M-H]-,"GPGro(4:0/22:5(4Z,7Z,10Z,13Z,16Z))",C32H53O10P
627.40258,PA 31:3,[M-H]-,"GPA(18:3(9Z,12Z,15Z)/13:0)",C34H61O8P
627.41082,MGDG 25:2,[M-H]-,"MGDG(7:0/18:2(9E,10E))",C34H60O10
628.32507,PS 25:4,[M-H]-,"GPSer(18:4(9E,11E,13E,15E)/7:0)",C31H52NO10P
628.39782,PE 28:3,[M-H]-,"GPEtn(20:3(8Z,11Z,14Z)/8:0)",C33H60NO8P
628.47063,CerP 35:2,[M-H]-,CerP(d17:1(4E)/18:1(9Z)),C35H68NO6P
629.34545,PG 26:4,[M-H]-,"GPGro(18:4(6Z,9Z,12Z,15Z)/8:0)",C32H55O10P
629.41821,PA 31:2,[M-H]-,"GPA(11:0/20:2(11Z,14Z))",C34H63O8P
629.42648,MGDG 25:1,[M-H]-,MGDG(10:0/15:1(9Z)),C34H62O10
630.34069,PS 25:3,[M-H]-,"GPSer(7:0/18:3(9Z,12Z,15Z))",C31H54NO10P
630.41351,PE 28:2,[M-H]-,"GPEtn(10:0/18:2(2E,4E))",C33H62NO8P
630.48626,CerP 35:1,[M-H]-,CerP(d17:1(4E)/18:0),C35H70NO6P
631.27878,SQDG 21:4,[M-H]-,"SQDG(3:0/18:4(6Z,9Z,12Z,15Z))",C30H48O12S
631.36114,PG 26:3,[M-H]-,"GPGro(20:3(8Z,11Z,14Z)/6:0)",C32H57O10P
631.43389,PA 31:1,[M-H]-,GPA(22:1(13Z)/9:0),C34H65O8P
631.44213,MGDG 25:0,[M-H]-,MGDG(12:0/13:0),C34H64O10
632.35638,PS 25:2,[M-H]-,"GPSer(3:0/22:2(13Z,16Z))",C31H56NO10P
632.42352,CL 58:1,[M-2H](2-),CL(14:0/14:0/16:1/14:0),C67H128O17P2
632.42913,PE 28:1,[M-H]-,GPEtn(13:0/15:1(9Z)),C33H64NO8P
632.46551,plasmenyl-PE 29:0,[M-H]-,PE(P-20:0/9:0),C34H68NO7P
632.50188,CerP 35:0,[M-H]-,CerP(d17:0/18:0),C35H72NO6P
633.26763,PI 20:4,[M-H]-,"GPIns(18:4(6Z,9Z,12Z,15Z)/2:0)",C29H47O13P
633.29448,SQDG 21:3,[M-H]-,"SQDG(3:0/18:3(6Z,9Z,12Z))",C30H50O12S
633.36388,MGDG 26:6,[M-H]-,"MGDG(4:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C35H54O10
633.37676,PG 26:2,[M-H]-,"GPGro(8:0/18:2(2E,4E))",C32H59O10P
633.43134,CL 58:0,[M-2H](2-),CL(14:0/14:0/14:0/16:0),C67H130O17P2
633.44952,PA 31:0,[M-H]-,GPA(14:0/17:0),C34H67O8P
634.372,PS 25:1,[M-H]-,GPSer(20:1(13E)/5:0),C31H58NO10P
634.44476,PE 28:0,[M-H]-,GPEtn(25:0/3:0),C33H66NO8P
635.28326,PI 20:3,[M-H]-,"GPIns(18:3(6Z,9Z,12Z)/2:0)",C29H49O13P
635.31011,SQDG 21:2,[M-H]-,"SQDG(18:2(6Z,9Z)/3:0)",C30H52O12S
635.37127,PA 32:6,[M-H]-,"GPA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/10:0)",C35H57O8P
635.37948,MGDG 26:5,[M-H]-,"MGDG(4:0/22:5(7Z,10Z,13Z,16Z,19Z))",C35H56O10
635.39239,PG 26:1,[M-H]-,GPGro(4:0/22:1(13Z)),C32H61O10P
636.36651,PE 29:6,[M-H]-,"GPEtn(7:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C34H56NO8P
636.38769,PS 25:0,[M-H]-,GPSer(3:0/22:0),C31H60NO10P
637.29888,PI 20:2,[M-H]-,"GPIns(18:2(9E,12E)/2:0)",C29H51O13P
637.32578,SQDG 21:1,[M-H]-,SQDG(18:1(9Z)/3:0),C30H54O12S
637.38696,PA 32:5,[M-H]-,"GPA(18:4(9E,11E,13E,15E)/14:1(9Z))",C35H59O8P
637.39518,MGDG 26:4,[M-H]-,"MGDG(4:0/22:4(7Z,10Z,13Z,16Z))",C35H58O10
637.40807,PG 26:0,[M-H]-,GPGro(7:0/19:0),C32H63O10P
638.30944,PS 26:6,[M-H]-,"GPSer(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/4:0)",C32H50NO10P
638.35741,ST 24:1,[M-H]-,Sulfatide(d14:1(4E)/10:0),C30H57NO11S
638.38219,PE 29:5,[M-H]-,"GPEtn(7:0/22:5(4Z,7Z,10Z,13Z,16Z))",C34H58NO8P
639.31457,PI 20:1,[M-H]-,GPIns(5:0/15:1(9Z)),C29H53O13P
639.32278,DGDG 14:0,[M-H]-,DGDG(10:0/4:0),C29H52O15
639.32983,PG 27:6,[M-H]-,"GPGro(5:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C33H53O10P
639.34142,SQDG 21:0,[M-H]-,SQDG(12:0/9:0),C30H56O12S
639.40258,PA 32:4,[M-H]-,"GPA(20:4(7E,10E,13E,16E)/12:0)",C35H61O8P
639.41082,MGDG 26:3,[M-H]-,"MGDG(6:0/20:3(5Z,8Z,11Z))",C35H60O10
640.32507,PS 26:5,[M-H]-,"GPSer(22:5(4Z,7Z,10Z,13Z,16Z)/4:0)",C32H52NO10P
640.37306,ST 24:0,[M-H]-,Sulfatide(d14:0/10:0),C30H59NO11S
640.39782,PE 29:4,[M-H]-,"GPEtn(20:4(5Z,8Z,11Z,14Z)/9:0)",C34H60NO8P
641.33019,PI 20:0,[M-H]-,GPIns(16:0/4:0),C29H55O13P
641.34545,PG 27:5,[M-H]-,"GPGro(5:0/22:5(7Z,10Z,13Z,16Z,19Z))",C33H55O10P
641.41821,PA 32:3,[M-H]-,"GPA(18:3(6Z,9Z,12Z)/14:0)",C35H63O8P
641.42648,MGDG 26:2,[M-H]-,"MGDG(20:2(11Z,14Z)/6:0)",C35H62O10
642.34069,PS 26:4,[M-H]-,"GPSer(20:4(5Z,8Z,11Z,14Z)/6:0)",C32H54NO10P
642.41351,PE 29:3,[M-H]-,"GPEtn(11:0/18:3(6Z,9Z,12Z))",C34H62NO8P
642.48626,CerP 36:2,[M-H]-,CerP(d18:1(4E)/18:1(9Z)),C36H70NO6P
643.27878,SQDG 22:5,[M-H]-,"SQDG(2:0/20:5(5Z,8Z,11Z,14Z,17Z))",C31H48O12S
643.36114,PG 27:4,[M-H]-,"GPGro(18:4(6Z,9Z,12Z,15Z)/9:0)",C33H57O10P
643.43389,PA 32:2,[M-H]-,"GPA(20:2(11Z,14Z)/12:0)",C35H65O8P
643.44213,MGDG 26:1,[M-H]-,MGDG(16:1(7Z)/10:0),C35H64O10
644.35638,PS 26:3,[M-H]-,"GPSer(8:0/18:3(9Z,12Z,15Z))",C32H56NO10P
644.42352,CL 60:3,[M-2H](2-),CL(14:0/14:0/14:0/18:3),C69H128O17P2
644.42913,PE 29:2,[M-H]-,"GPEtn(18:2(9E,12E)/11:0)",C34H64NO8P
644.46551,plasmenyl-PE 30:1,[M-H]-,PE(P-16:0/14:1(9Z)),C35H68NO7P
